11
-0.1 -4.50507
-0.08 -3.71128
-0.06 -2.86791
-0.04 -1.96916
-0.02 -1.00889
6.93889e-18 0.019239
0.02 1.12138
0.04 2.30304
0.06 3.56844
0.08 4.91979
0.1 6.3567
