11
-129.26483	16.55891
-118.85865	19.64653
-108.62307	24.17221
-98.9277	29.96677
-88.52153	38.99698
-78.96832	45.84894
-69.27295	47.51964
-58.69618	29.64653
-48.63119	25.26888
-38.39561	20.36254
-29.38262	16.87311
